"f2","family","trait_id","trait_name","trait_value"
"1037303","10373","70","L24.","44.8833"
"1036701","10367","70","L24.","41.3567"
"1036709","10367","70","L24.","46.82"
"1037106","10371","70","L24.","45.7"
"1036707","10367","70","L24.","49.6933"
"1037307","10373","70","L24.","50.4633"
"1037104","10371","70","L24.","41.9067"
"1037103","10371","70","L24.","44.05"
"1037105","10371","70","L24.","51.91"
"1021709","10217","70","L24.","50.6"
"1021703","10217","70","L24.","47.7467"
"1021702","10217","70","L24.","54.41"
"1021710","10217","70","L24.","54.8833"
"1021707","10217","70","L24.","45.4033"
"1024003","10240","70","L24.","52.9433"
"1024006","10240","70","L24.","52.36"
"1021706","10217","70","L24.","49.0333"
"1024008","10240","70","L24.","53.06"
"1021704","10217","70","L24.","45.8833"
"1016409","10164","70","L24.","45.92"
"1016411","10164","70","L24.","49.67"
"1016905","10169","70","L24.","47.99"
"1016412","10164","70","L24.","50.04"
"1016208","10162","70","L24.","46.11"
"1016408","10164","70","L24.","46.24"
"1016403","10164","70","L24.","51.41"
"1016903","10169","70","L24.","47.92"
"1016209","10162","70","L24.","45.92"
"1016401","10164","70","L24.","51.94"
"1032714","10327","70","L24.","50.2833"
"1032711","10327","70","L24.","48.63"
"1032708","10327","70","L24.","44.7233"
"1032712","10327","70","L24.","50.2933"
"1032023","10320","70","L24.","49.4467"
"1032003","10320","70","L24.","45.4867"
"1032702","10327","70","L24.","47.25"
"1032701","10327","70","L24.","51.91"
"1032709","10327","70","L24.","45.64"
"1032005","10320","70","L24.","46.4033"
"1020703","10207","70","L24.","48.51"
"1019602","10196","70","L24.","43.25"
"1020405","10204","70","L24.","49.21"
"1020406","10204","70","L24.","51.8267"
"1020702","10207","70","L24.","49.11"
"1020707","10207","70","L24.","48.23"
"1020408","10204","70","L24.","48.7"
"1020705","10207","70","L24.","46.98"
"1020713","10207","70","L24.","52.7033"
"1020403","10204","70","L24.","45.54"
"1019601","10196","70","L24.","48.7833"
"1020701","10207","70","L24.","54.6667"
"1020402","10204","70","L24.","49.8033"
"1019605","10196","70","L24.","45.9833"
"1021002","10210","70","L24.","46.4467"
"1021014","10210","70","L24.","42.94"
"1021010","10210","70","L24.","45.0667"
"1021001","10210","70","L24.","40.54"
"1021003","10210","70","L24.","41.26"
"1021004","10210","70","L24.","43.9"
"1021012","10210","70","L24.","42.7367"
"1021006","10210","70","L24.","40.7467"
"1020407","10204","70","L24.","43.1267"
"1015913","10159","70","L24.","47.3833"
"1015905","10159","70","L24.","50.2967"
"1016201","10162","70","L24.","48.1367"
"1015901","10159","70","L24.","49.59"
"1015904","10159","70","L24.","54.2167"
"1016102","10161","70","L24.","52.7633"
"1015906","10159","70","L24.","51.4533"
"1016103","10161","70","L24.","50.3433"
"1015911","10159","70","L24.","55.3833"
"1015903","10159","70","L24.","51.8267"
"1016202","10162","70","L24.","51.27"
"1015902","10159","70","L24.","51.6567"
"1015907","10159","70","L24.","51.25"
"1026704","10267","70","L24.","49.92"
"1026702","10267","70","L24.","46.4367"
"1027204","10272","70","L24.","50.64"
"1027214","10272","70","L24.","50.6433"
"1026711","10267","70","L24.","46.1633"
"1026705","10267","70","L24.","47.41"
"1026712","10267","70","L24.","48.5667"
"1027206","10272","70","L24.","45.25"
"1026710","10267","70","L24.","47.44"
"1026709","10267","70","L24.","46.04"
"1030806","10308","70","L24.","42.1767"
"1031102","10311","70","L24.","39.8467"
"1030805","10308","70","L24.","49.0633"
"1031209","10312","70","L24.","46.3167"
"1030709","10307","70","L24.","49.2967"
"1030702","10307","70","L24.","45.6167"
"1030804","10308","70","L24.","53.72"
"1031206","10312","70","L24.","44.2267"
"1031101","10311","70","L24.","49.96"
"1030711","10307","70","L24.","47.3633"
"1030802","10308","70","L24.","57.85"
"1030704","10307","70","L24.","51.94"
"916904","9169","70","L24.","51.58"
"919605","9196","70","L24.","48.4033"
"919801","9198","70","L24.","45.8133"
"919802","9198","70","L24.","54.25"
"919803","9198","70","L24.","48.0667"
"919805","9198","70","L24.","53.0267"
"919807","9198","70","L24.","51.9567"
"919808","9198","70","L24.","56.1667"
"919809","9198","70","L24.","47.7367"
"920101","9201","70","L24.","47.7"
"920107","9201","70","L24.","49.5633"
"920115","9201","70","L24.","46.2667"
"929701","9297","70","L24.","46.9833"
"929702","9297","70","L24.","52.5767"
"929703","9297","70","L24.","45.41"
"929705","9297","70","L24.","51.57"
"929707","9297","70","L24.","56.65"
"929801","9298","70","L24.","46.37"
"929802","9298","70","L24.","51.32"
"929805","9298","70","L24.","52.6667"
"929806","9298","70","L24.","53.8767"
"929810","9298","70","L24.","52.4733"
"1001110","10011","70","L24.","48.2133"
"1001313","10013","70","L24.","48.3933"
"1013401","10134","70","L24.","46.11"
"1015909","10159","70","L24.","51.1767"
"1021008","10210","70","L24.","40.3733"
"1035101","10351","70","L24.","49.3"
"1035102","10351","70","L24.","52.9167"
"1035103","10351","70","L24.","49.23"
"1035106","10351","70","L24.","52.9367"
"1035109","10351","70","L24.","50.2333"
"1035112","10351","70","L24.","47.1233"
"1035113","10351","70","L24.","52.2467"
"1035301","10353","70","L24.","48.8833"
"1035302","10353","70","L24.","54.5433"
"1035303","10353","70","L24.","50.4767"
"1035305","10353","70","L24.","51.5"
"1035306","10353","70","L24.","51.3567"
"1035307","10353","70","L24.","54.5633"
"1035309","10353","70","L24.","48.4033"
"1035311","10353","70","L24.","49.9833"
"1035313","10353","70","L24.","58.7933"
"1013705","10137","1","a24.","14.41"
"1013902","10139","1","a24.","13.24"
"1013905","10139","1","a24.","11.5267"
"1013711","10137","1","a24.","13.93"
"1013701","10137","1","a24.","13.96"
"1013410","10134","1","a24.","14.3833"
"1013912","10139","1","a24.","11.7967"
"1013403","10134","1","a24.","14.1167"
"1013903","10139","1","a24.","14.0167"
"1013612","10136","1","a24.","12.4433"
"1013713","10137","1","a24.","13.7733"
"1013707","10137","1","a24.","13.5933"
"1013906","10139","1","a24.","11.97"
"1013610","10136","1","a24.","13.2333"
"1013904","10139","1","a24.","11.0467"
"933114","9331","1","a24.","12.4133"
"933203","9332","1","a24.","12.2633"
"933101","9331","1","a24.","13.7767"
"933204","9332","1","a24.","11.9367"
"933202","9332","1","a24.","12.63"
"933104","9331","1","a24.","13.86"
"933102","9331","1","a24.","14.05"
"933108","9331","1","a24.","14.1967"
"933103","9331","1","a24.","13.6833"
"933112","9331","1","a24.","14.3367"
"933201","9332","1","a24.","13.9667"
"933110","9331","1","a24.","15.2167"
"933106","9331","1","a24.","12.9633"
"1000810","10008","1","a24.","14.06"
"1008911","10089","1","a24.","12.6033"
"1008906","10089","1","a24.","12.2667"
"1008909","10089","1","a24.","14.18"
"1008903","10089","1","a24.","12.9567"
"1008901","10089","1","a24.","12.45"
"1008907","10089","1","a24.","13.4367"
"1009511","10095","1","a24.","10.8667"
"1009507","10095","1","a24.","11.9867"
"1009505","10095","1","a24.","10.8767"
"1008904","10089","1","a24.","11.2833"
"1008004","10080","1","a24.","13.5667"
"1008908","10089","1","a24.","11.1467"
"1008001","10080","1","a24.","11.82"
"1008905","10089","1","a24.","10.3133"
"1008902","10089","1","a24.","12.1267"
"1008003","10080","1","a24.","13.2967"
"932304","9323","1","a24.","14.4067"
"932302","9323","1","a24.","13.82"
"932403","9324","1","a24.","12.1333"
"932412","9324","1","a24.","12.7067"
"931809","9318","1","a24.","12.5567"
"932307","9323","1","a24.","15.4733"
"932306","9323","1","a24.","13.9333"
"932408","9324","1","a24.","12.9233"
"932301","9323","1","a24.","15.6833"
"932305","9323","1","a24.","14.6333"
"1001307","10013","1","a24.","10.8733"
"1001311","10013","1","a24.","12.8467"
"1001301","10013","1","a24.","12.37"
"1001305","10013","1","a24.","13.05"
"1001303","10013","1","a24.","15.5767"
"1001309","10013","1","a24.","11.93"
"1001103","10011","1","a24.","12.6233"
"1001109","10011","1","a24.","12.15"
"1001111","10011","1","a24.","11.6933"
"1001302","10013","1","a24.","12.85"
"1001304","10013","1","a24.","13.5133"
"1001107","10011","1","a24.","13.9767"
"932905","9329","1","a24.","10.6533"
"932902","9329","1","a24.","12.6867"
"932802","9328","1","a24.","12.0767"
"932801","9328","1","a24.","13.34"
"932906","9329","1","a24.","12.26"
"932908","9329","1","a24.","14.31"
"932901","9329","1","a24.","11.53"
"932904","9329","1","a24.","11.5467"
"932804","9328","1","a24.","13.67"
"932910","9329","1","a24.","12.12"
"932808","9328","1","a24.","11.5667"
"932907","9329","1","a24.","13.79"
"1007902","10079","1","a24.","12.07"
"1006908","10069","1","a24.","15.9533"
"1007208","10072","1","a24.","12.6533"
"1007913","10079","1","a24.","12.4767"
"1006911","10069","1","a24.","14.2933"
"1007201","10072","1","a24.","10.7633"
"1007204","10072","1","a24.","12.4333"
"1006909","10069","1","a24.","14.5833"
"1006705","10067","1","a24.","12.1433"
"1006906","10069","1","a24.","13.7367"
"1007202","10072","1","a24.","11.1167"
"1006902","10069","1","a24.","12.7167"
"1007207","10072","1","a24.","12.3033"
"1006905","10069","1","a24.","14.13"
"1007213","10072","1","a24.","12.5767"
"1006903","10069","1","a24.","11.8867"
"932410","9324","1","a24.","13.52"
"932706","9327","1","a24.","12.8133"
"932701","9327","1","a24.","14.0033"
"932402","9324","1","a24.","12.4267"
"932702","9327","1","a24.","14.3833"
"932703","9327","1","a24.","13.01"
"932406","9324","1","a24.","13.2133"
"932404","9324","1","a24.","14.2667"
"932401","9324","1","a24.","13.8767"
"932708","9327","1","a24.","13.0567"
"918604","9186","1","a24.","16.2"
"918602","9186","1","a24.","15.7133"
"918804","9188","1","a24.","13.8533"
"918611","9186","1","a24.","15.4567"
"918612","9186","1","a24.","14.98"
"918601","9186","1","a24.","17.9367"
"918607","9186","1","a24.","14.94"
"918605","9186","1","a24.","15.6833"
"918608","9186","1","a24.","18.8167"
"918606","9186","1","a24.","13.09"
"917108","9171","1","a24.","12.51"
"917104","9171","1","a24.","12.83"
"917114","9171","1","a24.","12.1"
"917103","9171","1","a24.","12.98"
"917102","9171","1","a24.","14.29"
"917105","9171","1","a24.","13.91"
"917107","9171","1","a24.","13.88"
"917101","9171","1","a24.","14.28"
"918603","9186","1","a24.","14.54"
"917110","9171","1","a24.","12.92"
"918708","9187","1","a24.","13.9233"
"918807","9188","1","a24.","13.18"
"918703","9187","1","a24.","11.36"
"919306","9193","1","a24.","12.58"
"918704","9187","1","a24.","11.8233"
"918801","9188","1","a24.","12.6833"
"918701","9187","1","a24.","15.4167"
"918803","9188","1","a24.","12.58"
"918706","9187","1","a24.","13.2967"
"918707","9187","1","a24.","12.7033"
"1015110","10151","1","a24.","18.2633"
"1015108","10151","1","a24.","14.79"
"1015104","10151","1","a24.","15.5367"
"1015102","10151","1","a24.","15.6933"
"1015106","10151","1","a24.","16.94"
"1015302","10153","1","a24.","12.33"
"1015203","10152","1","a24.","12.89"
"1015304","10153","1","a24.","15.2067"
"1015103","10151","1","a24.","14.4767"
"1015105","10151","1","a24.","15.0433"
"1015303","10153","1","a24.","13.54"
"1015107","10151","1","a24.","13.5167"
"1015301","10153","1","a24.","13.4567"
"1015205","10152","1","a24.","15.1567"
"1003701","10037","1","a24.","14.7933"
"1003106","10031","1","a24.","16.01"
"1004401","10044","1","a24.","14.8967"
"1003108","10031","1","a24.","14.6567"
"1003705","10037","1","a24.","17.09"
"1004402","10044","1","a24.","14.8633"
"1003702","10037","1","a24.","15.51"
"1003707","10037","1","a24.","14.9367"
"1003104","10031","1","a24.","15.8567"
"1003114","10031","1","a24.","15.6"
"1003102","10031","1","a24.","15.3867"
"1003110","10031","1","a24.","14.9067"
"1003703","10037","1","a24.","13.79"
"1004403","10044","1","a24.","14.39"
"1001108","10011","1","a24.","14.04"
"1000802","10008","1","a24.","14.79"
"1001113","10011","1","a24.","14.33"
"1001101","10011","1","a24.","10.8"
"1001105","10011","1","a24.","12.5667"
"1000808","10008","1","a24.","11.9333"
"1001102","10011","1","a24.","13.7033"
"1000807","10008","1","a24.","14.1"
"1000812","10008","1","a24.","14.46"
"1000804","10008","1","a24.","15.1633"
"1001106","10011","1","a24.","13.07"
"1000803","10008","1","a24.","13.93"
"1001104","10011","1","a24.","11.6333"
"1000801","10008","1","a24.","14.6967"
"915904","9159","1","a24.","14.4"
"915902","9159","1","a24.","16.82"
"915910","9159","1","a24.","14.52"
"915908","9159","1","a24.","12.9"
"915912","9159","1","a24.","13.62"
"915905","9159","1","a24.","16.22"
"915909","9159","1","a24.","11.73"
"916805","9168","1","a24.","14.53"
"916809","9168","1","a24.","14.49"
"916114","9161","1","a24.","14.13"
"916901","9169","1","a24.","14.24"
"916309","9163","1","a24.","15.31"
"916307","9163","1","a24.","14.48"
"915907","9159","1","a24.","14.49"
"916101","9161","1","a24.","11.89"
"916108","9161","1","a24.","10.35"
"915906","9159","1","a24.","15.7"
"1013004","10130","1","a24.","10.9833"
"1007206","10072","1","a24.","12.6567"
"1013010","10130","1","a24.","12.0567"
"1013008","10130","1","a24.","11.5633"
"1013006","10130","1","a24.","14.1867"
"1013007","10130","1","a24.","15.1"
"1008002","10080","1","a24.","15.26"
"1013001","10130","1","a24.","13.12"
"1012611","10126","1","a24.","13.5233"
"1012203","10122","1","a24.","13.2667"
"1012205","10122","1","a24.","12.8733"
"1012207","10122","1","a24.","14.9633"
"1013011","10130","1","a24.","13.7167"
"1013005","10130","1","a24.","13.6"
"1009707","10097","1","a24.","12.71"
"1009703","10097","1","a24.","12.1633"
"1009706","10097","1","a24.","13.9833"
"1010606","10106","1","a24.","13.4833"
"1009708","10097","1","a24.","13.0333"
"1010602","10106","1","a24.","14.1867"
"1009702","10097","1","a24.","13.1767"
"1009503","10095","1","a24.","15.2267"
"1009704","10097","1","a24.","12.7567"
"1009711","10097","1","a24.","12.0333"
"1010605","10106","1","a24.","16.6933"
"1009705","10097","1","a24.","13.6867"
"1009709","10097","1","a24.","14.6633"
"1010601","10106","1","a24.","12.0033"
"1013609","10136","1","a24.","11.6567"
"1013414","10134","1","a24.","13.7933"
"1013604","10136","1","a24.","12.3433"
"1013708","10137","1","a24.","14.3867"
"1013412","10134","1","a24.","14.2267"
"1013409","10134","1","a24.","16.3167"
"1013606","10136","1","a24.","12.28"
"1013411","10134","1","a24.","14.2567"
"1013402","10134","1","a24.","14.5633"
"1013602","10136","1","a24.","12.6733"
"1013605","10136","1","a24.","11.8367"
"1013611","10136","1","a24.","13.0433"
"1013405","10134","1","a24.","13.8567"
"1013407","10134","1","a24.","14.53"
"919302","9193","1","a24.","13.9733"
"919601","9196","1","a24.","15.7933"
"919301","9193","1","a24.","15.6233"
"919609","9196","1","a24.","14.2233"
"918805","9188","1","a24.","13.72"
"918609","9186","1","a24.","15.36"
"919603","9196","1","a24.","14.6967"
"919308","9193","1","a24.","14.0133"
"919307","9193","1","a24.","15.14"
"919602","9196","1","a24.","17.0567"
"919304","9193","1","a24.","13.39"
"919303","9193","1","a24.","13.4133"
"916103","9161","1","a24.","13.56"
"916303","9163","1","a24.","13.44"
"916106","9161","1","a24.","13.25"
"916102","9161","1","a24.","13.49"
"916302","9163","1","a24.","13.44"
"916104","9161","1","a24.","14.16"
"916110","9161","1","a24.","11.58"
"916304","9163","1","a24.","14.67"
"916308","9163","1","a24.","14.43"
"916112","9161","1","a24.","13.68"
"931804","9318","1","a24.","14.3533"
"931408","9314","1","a24.","13.3333"
"931410","9314","1","a24.","12.6067"
"931406","9314","1","a24.","11.8167"
"931808","9318","1","a24.","15.5967"
"931404","9314","1","a24.","13.5233"
"931801","9318","1","a24.","14.3467"
"931802","9318","1","a24.","11.95"
"931805","9318","1","a24.","13.44"
"931806","9318","1","a24.","12.0733"
"931812","9318","1","a24.","14.13"
"916902","9169","1","a24.","14.83"
"916313","9163","1","a24.","13.49"
"916310","9163","1","a24.","11.85"
"916906","9169","1","a24.","11.49"
"916802","9168","1","a24.","15.85"
"916311","9163","1","a24.","13.19"
"916803","9168","1","a24.","12.43"
"930107","9301","1","a24.","14.6333"
"929812","9298","1","a24.","12.1533"
"929803","9298","1","a24.","12.1733"
"930804","9308","1","a24.","13.4333"
"929808","9298","1","a24.","13.51"
"930103","9301","1","a24.","13.9267"
"930810","9308","1","a24.","13.81"
"930106","9301","1","a24.","15.45"
"930102","9301","1","a24.","13.6367"
"930101","9301","1","a24.","13.76"
"929203","9292","1","a24.","12.05"
"929210","9292","1","a24.","12.8233"
"929205","9292","1","a24.","12.1"
"929214","9292","1","a24.","13.4267"
"929204","9292","1","a24.","12.92"
"929216","9292","1","a24.","15.1333"
"929208","9292","1","a24.","14.26"
"929207","9292","1","a24.","14.3633"
"929206","9292","1","a24.","11.6567"
"929212","9292","1","a24.","12.27"
"929218","9292","1","a24.","12.95"
"929209","9292","1","a24.","15.0333"
"931401","9314","1","a24.","12.2533"
"931305","9313","1","a24.","14.75"
"931306","9313","1","a24.","11.66"
"931407","9314","1","a24.","10.9833"
"931308","9313","1","a24.","12.7467"
"931405","9314","1","a24.","12.1967"
"931412","9314","1","a24.","12.05"
"929804","9298","1","a24.","11.7533"
"931403","9314","1","a24.","10.4967"
"931303","9313","1","a24.","15.0133"
"931302","9313","1","a24.","12.92"
"928301","9283","1","a24.","12.05"
"928306","9283","1","a24.","14.7833"
"928303","9283","1","a24.","14.45"
"928302","9283","1","a24.","12.8967"
"928310","9283","1","a24.","9.62"
"928304","9283","1","a24.","13.7967"
"928305","9283","1","a24.","13.5833"
"928309","9283","1","a24.","15.5733"
"928316","9283","1","a24.","11.7867"
"928308","9283","1","a24.","14.4633"
"928307","9283","1","a24.","11.7967"
"925902","9259","1","a24.","12.84"
"925914","9259","1","a24.","13.22"
"925903","9259","1","a24.","12.77"
"925905","9259","1","a24.","14.32"
"925908","9259","1","a24.","13.67"
"925913","9259","1","a24.","12.36"
"925904","9259","1","a24.","11.9"
"925906","9259","1","a24.","13.69"
"925911","9259","1","a24.","13.59"
"925912","9259","1","a24.","11.8"
"925910","9259","1","a24.","11.46"
"929708","9297","1","a24.","13.1567"
"929610","9296","1","a24.","12.2467"
"929612","9296","1","a24.","12.31"
"929603","9296","1","a24.","13.0767"
"929608","9296","1","a24.","11.0833"
"929704","9297","1","a24.","13.94"
"929604","9296","1","a24.","12.6933"
"929606","9296","1","a24.","12.5933"
"929601","9296","1","a24.","13.33"
"929602","9296","1","a24.","14.2967"
"920105","9201","1","a24.","11.1"
"920801","9208","1","a24.","12.8267"
"920810","9208","1","a24.","14.2667"
"920103","9201","1","a24.","13.93"
"920102","9201","1","a24.","13.7767"
"920806","9208","1","a24.","15.2967"
"920802","9208","1","a24.","13.3033"
"920805","9208","1","a24.","13.2667"
"920803","9208","1","a24.","14.2"
"920807","9208","1","a24.","14.7633"
"920111","9201","1","a24.","13.7233"
"920104","9201","1","a24.","13.4967"
"930813","9308","1","a24.","13.5567"
"930811","9308","1","a24.","13.4867"
"931301","9313","1","a24.","12.3933"
"930807","9308","1","a24.","11.51"
"930805","9308","1","a24.","14.6167"
"930105","9301","1","a24.","15.42"
"930809","9308","1","a24.","11.26"
"930808","9308","1","a24.","11.9633"
"930802","9308","1","a24.","12.06"
"930806","9308","1","a24.","11.3233"
"1031402","10314","1","a24.","16.7167"
"1032004","10320","1","a24.","14.97"
"1032008","10320","1","a24.","17.0967"
"1031308","10313","1","a24.","16.8767"
"1031401","10314","1","a24.","17.9967"
"1031408","10314","1","a24.","18.6267"
"1032006","10320","1","a24.","17.4667"
"1031312","10313","1","a24.","16.76"
"1031406","10314","1","a24.","17.0733"
"1031410","10314","1","a24.","17.4467"
"1032007","10320","1","a24.","16.8167"
"1032002","10320","1","a24.","15.7367"
"1031303","10313","1","a24.","16.8233"
"1031306","10313","1","a24.","17.51"
"1026707","10267","1","a24.","16.1533"
"1026303","10263","1","a24.","16.1667"
"1026701","10267","1","a24.","16.1533"
"1026305","10263","1","a24.","16.28"
"1026304","10263","1","a24.","16.6233"
"1026311","10263","1","a24.","17.6833"
"1026306","10263","1","a24.","16.05"
"1026802","10268","1","a24.","16.3267"
"1026302","10263","1","a24.","15.1333"
"1037309","10373","1","a24.","17.7533"
"1037313","10373","1","a24.","17.6233"
"1037301","10373","1","a24.","15.3967"
"1037317","10373","1","a24.","15.08"
"1037311","10373","1","a24.","17.5767"
"1037305","10373","1","a24.","17.4967"
"1037315","10373","1","a24.","16.96"
"1038406","10384","1","a24.","16.5167"
"1039212","10392","1","a24.","15.68"
"1038202","10382","1","a24.","15.95"
"1039202","10392","1","a24.","17.3433"
"1039204","10392","1","a24.","15.21"
"1039205","10392","1","a24.","13.2767"
"1039208","10392","1","a24.","17.3033"
"1039206","10392","1","a24.","17.06"
"1038401","10384","1","a24.","17.12"
"1039203","10392","1","a24.","17.2567"
"1039210","10392","1","a24.","16.7833"
"1038411","10384","1","a24.","17.33"
"1038404","10384","1","a24.","16.2333"
"1039201","10392","1","a24.","17.1533"
"1028207","10282","1","a24.","17.5833"
"1027207","10272","1","a24.","15.5167"
"1028203","10282","1","a24.","16.2033"
"1028208","10282","1","a24.","13.4933"
"1028204","10282","1","a24.","17.18"
"1027201","10272","1","a24.","16.59"
"1027210","10272","1","a24.","15.7633"
"1027208","10272","1","a24.","16.3667"
"1027202","10272","1","a24.","14.72"
"1028202","10282","1","a24.","15.48"
"1030406","10304","1","a24.","14.9367"
"1030705","10307","1","a24.","14.39"
"1030601","10306","1","a24.","17.1"
"1030607","10306","1","a24.","15.9267"
"1030609","10306","1","a24.","15.3833"
"1030603","10306","1","a24.","15.1867"
"1030707","10307","1","a24.","15.14"
"1030701","10307","1","a24.","17.39"
"1030706","10307","1","a24.","16.5667"
"1030604","10306","1","a24.","14.1567"
"1016907","10169","1","a24.","17.6733"
"1016902","10169","1","a24.","18.2567"
"1018910","10189","1","a24.","17.78"
"1019609","10196","1","a24.","17.0267"
"1016901","10169","1","a24.","19.0367"
"1018903","10189","1","a24.","17.13"
"1019604","10196","1","a24.","18.0933"
"1019608","10196","1","a24.","14.9367"
"1019607","10196","1","a24.","19.6367"
"1019606","10196","1","a24.","16.8467"
"1018905","10189","1","a24.","16.2567"
"1018906","10189","1","a24.","17.2233"
"1038409","10384","1","a24.","16.5233"
"1038206","10382","1","a24.","15.74"
"1038216","10382","1","a24.","14.63"
"1038407","10384","1","a24.","16.5733"
"1038413","10384","1","a24.","16.0167"
"1038210","10382","1","a24.","14.8867"
"1038402","10384","1","a24.","18.0533"
"1038208","10382","1","a24.","16.2667"
"1038214","10382","1","a24.","16.55"
"1038204","10382","1","a24.","16.4133"
"1038408","10384","1","a24.","17.3333"
"1038203","10382","1","a24.","15.59"
"1038201","10382","1","a24.","16.57"
"1038405","10384","1","a24.","17.5267"
"1035903","10359","1","a24.","16.1733"
"1036705","10367","1","a24.","15.86"
"1036706","10367","1","a24.","15.7233"
"1035105","10351","1","a24.","16.3067"
"1036703","10367","1","a24.","17.49"
"1035911","10359","1","a24.","15.1833"
"1036710","10367","1","a24.","16.62"
"1035902","10359","1","a24.","15.75"
"1035905","10359","1","a24.","15.42"
"1036704","10367","1","a24.","15.91"
"1035901","10359","1","a24.","15.7033"
"1036702","10367","1","a24.","16.2233"
"1036715","10367","1","a24.","15.2267"
"1035304","10353","1","a24.","15.9467"
"1036712","10367","1","a24.","14.9333"
"1035904","10359","1","a24.","14.03"
"1036708","10367","1","a24.","15.89"
"1037109","10371","1","a24.","14.8667"
"1037303","10373","1","a24.","17.0267"
"1036701","10367","1","a24.","15.8733"
"1036709","10367","1","a24.","16.3733"
"1037106","10371","1","a24.","16.3"
"1036707","10367","1","a24.","15.2467"
"1037307","10373","1","a24.","15.64"
"1037104","10371","1","a24.","15.6667"
"1037103","10371","1","a24.","15.72"
"1037105","10371","1","a24.","16.5533"
"1021709","10217","1","a24.","12.4067"
"1021703","10217","1","a24.","14.6267"
"1021702","10217","1","a24.","12.8"
"1021710","10217","1","a24.","10.29"
"1021707","10217","1","a24.","14.17"
"1024003","10240","1","a24.","13.49"
"1024006","10240","1","a24.","12.38"
"1021706","10217","1","a24.","14.2333"
"1024008","10240","1","a24.","15.05"
"1021704","10217","1","a24.","12.0133"
"1016409","10164","1","a24.","16.6"
"1016411","10164","1","a24.","15.56"
"1016905","10169","1","a24.","16.27"
"1016412","10164","1","a24.","15.89"
"1016208","10162","1","a24.","16"
"1016408","10164","1","a24.","14.54"
"1016403","10164","1","a24.","16.14"
"1016903","10169","1","a24.","16.77"
"1016209","10162","1","a24.","16.01"
"1016401","10164","1","a24.","15.64"
"1032714","10327","1","a24.","16.7533"
"1032711","10327","1","a24.","17.0133"
"1032708","10327","1","a24.","17.0833"
"1032712","10327","1","a24.","16.8033"
"1032023","10320","1","a24.","15.9967"
"1032003","10320","1","a24.","16.7267"
"1032702","10327","1","a24.","17.2533"
"1032701","10327","1","a24.","16.0767"
"1032709","10327","1","a24.","17.3467"
"1032005","10320","1","a24.","18.7133"
"1020703","10207","1","a24.","14.7367"
"1019602","10196","1","a24.","13.48"
"1020405","10204","1","a24.","15.3767"
"1020406","10204","1","a24.","12.9733"
"1020702","10207","1","a24.","14.2333"
"1020707","10207","1","a24.","14.95"
"1020408","10204","1","a24.","14.5933"
"1020705","10207","1","a24.","13.6067"
"1020713","10207","1","a24.","14.06"
"1020403","10204","1","a24.","13.22"
"1019601","10196","1","a24.","12.6867"
"1020701","10207","1","a24.","13.25"
"1020402","10204","1","a24.","13.05"
"1019605","10196","1","a24.","16.9067"
"1021002","10210","1","a24.","12.82"
"1021014","10210","1","a24.","15.29"
"1021010","10210","1","a24.","13.2967"
"1021001","10210","1","a24.","13.73"
"1021003","10210","1","a24.","13.4233"
"1021004","10210","1","a24.","13.82"
"1021012","10210","1","a24.","12.9467"
"1021006","10210","1","a24.","12.6733"
"1020407","10204","1","a24.","12.9667"
"1015913","10159","1","a24.","13.4133"
"1015905","10159","1","a24.","11.5333"
"1016201","10162","1","a24.","14.0467"
"1015901","10159","1","a24.","11.98"
"1015904","10159","1","a24.","12.2033"
"1016102","10161","1","a24.","13.0767"
"1015906","10159","1","a24.","12.45"
"1016103","10161","1","a24.","13.3367"
"1015911","10159","1","a24.","12.6467"
"1015903","10159","1","a24.","13.59"
"1016202","10162","1","a24.","12.5467"
"1015902","10159","1","a24.","10.8433"
"1015907","10159","1","a24.","12.49"
"1026704","10267","1","a24.","15.4467"
"1026702","10267","1","a24.","16.8"
"1027204","10272","1","a24.","16.0933"
"1027214","10272","1","a24.","16.8633"
"1026711","10267","1","a24.","16.5733"
"1026705","10267","1","a24.","16.3833"
"1026712","10267","1","a24.","17.7533"
"1027206","10272","1","a24.","15.9833"
"1026710","10267","1","a24.","16.7533"
"1026709","10267","1","a24.","17.2833"
"1030806","10308","1","a24.","16.7633"
"1031102","10311","1","a24.","16.8567"
"1030805","10308","1","a24.","14.5567"
"1031209","10312","1","a24.","15.1033"
"1030709","10307","1","a24.","14.94"
"1030702","10307","1","a24.","15.1133"
"1030804","10308","1","a24.","14.1233"
"1031206","10312","1","a24.","18.97"
"1031101","10311","1","a24.","15.57"
"1030711","10307","1","a24.","14.64"
"1030802","10308","1","a24.","14.0867"
"1030704","10307","1","a24.","15.5133"
"916904","9169","1","a24.","14.21"
"919605","9196","1","a24.","14.8333"
"919801","9198","1","a24.","15.73"
"919802","9198","1","a24.","10.7833"
"919803","9198","1","a24.","12.44"
"919805","9198","1","a24.","12.64"
"919807","9198","1","a24.","13.7667"
"919808","9198","1","a24.","10.4133"
"919809","9198","1","a24.","13.99"
"920101","9201","1","a24.","13.39"
"920107","9201","1","a24.","12.5467"
"920115","9201","1","a24.","13.6033"
"929701","9297","1","a24.","16.0833"
"929702","9297","1","a24.","13.5367"
"929703","9297","1","a24.","15.01"
"929705","9297","1","a24.","12.64"
"929707","9297","1","a24.","13.9867"
"929801","9298","1","a24.","13.6267"
